handle,month,tweet_count,score,magnitude
AfDBerlin,08/2019,7,0.20000000298023224,4.699999809265137
AfDBerlin,07/2019,14,0.10000000149011612,8.300000190734863
AfDBerlin,06/2019,13,0.0,5.5
AfDBerlin,05/2019,10,0.0,5.599999904632568
AfDBerlin,04/2019,14,0.10000000149011612,6.800000190734863
AfDBerlin,03/2019,12,0.0,3.299999952316284
AfDBerlin,02/2019,13,0.0,6.199999809265137
AfDBerlin,01/2019,13,0.0,3.799999952316284
AfDBerlin,12/2018,15,0.0,8.199999809265137
AfDBerlin,11/2018,32,0.10000000149011612,15.199999809265137
AfDBerlin,10/2018,12,0.10000000149011612,5.199999809265137
AfDBerlin,09/2018,19,0.10000000149011612,11.5
AfDBerlin,08/2018,19,0.10000000149011612,12.100000381469727
AfDBerlin,07/2018,32,0.10000000149011612,22.100000381469727
AfDBerlin,06/2018,21,0.0,11.199999809265137
AfDBerlin,05/2018,18,0.0,8.5
AfDBerlin,04/2018,12,0.0,6.199999809265137
AfDBerlin,03/2018,14,0.0,5.699999809265137
AfDBerlin,02/2018,7,0.10000000149011612,3.299999952316284
AfDBerlin,01/2018,22,0.0,8.699999809265137
AfDBerlin,12/2017,13,0.0,5.5
AfDBerlin,11/2017,23,0.0,10.300000190734863
AfDBerlin,10/2017,18,0.0,6.800000190734863
AfDBerlin,09/2017,29,0.0,13.899999618530273
AfDBerlin,08/2017,13,0.10000000149011612,8.100000381469727
AfDBerlin,07/2017,13,0.0,5.099999904632568
AfDBerlin,06/2017,20,0.10000000149011612,9.199999809265137
AfDBerlin,05/2017,18,0.20000000298023224,8.100000381469727
AfDBerlin,04/2017,15,0.10000000149011612,8.300000190734863
AfDBerlin,03/2017,14,0.10000000149011612,8.199999809265137
AfDBerlin,02/2017,34,0.20000000298023224,20.100000381469727
AfDBerlin,01/2017,30,0.20000000298023224,16.0
AfDBerlin,12/2016,38,0.10000000149011612,14.600000381469727
AfDBerlin,11/2016,37,0.10000000149011612,14.899999618530273
AfDBerlin,10/2016,31,0.10000000149011612,10.300000190734863
AfDBerlin,09/2016,32,0.10000000149011612,18.200000762939453
AfDBerlin,08/2016,19,0.10000000149011612,7.0
AfDBerlin,07/2016,27,0.0,8.699999809265137
AfDBerlin,06/2016,19,0.0,8.0
AfDBerlin,05/2016,9,0.20000000298023224,5.099999904632568
AfDBerlin,04/2016,6,0.20000000298023224,3.5
AfDBerlin,03/2016,3,0.10000000149011612,1.600000023841858
AfDBerlin,01/2016,26,0.10000000149011612,15.199999809265137
AfDBerlin,12/2015,94,0.10000000149011612,44.29999923706055
AfDBerlin,11/2015,151,0.10000000149011612,63.400001525878906
AfDBerlin,10/2015,116,0.10000000149011612,60.20000076293945
AfDBerlin,09/2015,202,0.10000000149011612,97.0
AfDBerlin,08/2015,54,0.10000000149011612,26.5
AfDBerlin,07/2015,14,0.10000000149011612,8.600000381469727
AfDBerlin,06/2015,9,0.10000000149011612,4.099999904632568
AfDBerlin,05/2015,10,0.20000000298023224,9.100000381469727
AfDBerlin,04/2015,21,0.10000000149011612,13.600000381469727
AfDBerlin,03/2015,11,0.10000000149011612,5.0
AfDBerlin,02/2015,17,0.0,6.5
AfDBerlin,01/2015,14,0.0,4.300000190734863
AfDBerlin,12/2014,53,0.20000000298023224,30.299999237060547
AfDBerlin,11/2014,17,0.10000000149011612,5.400000095367432
AfDBerlin,10/2014,18,0.10000000149011612,8.800000190734863
AfDBerlin,09/2014,20,0.0,5.099999904632568
AfDBerlin,08/2014,10,0.10000000149011612,4.699999809265137
AfDBerlin,07/2014,19,0.20000000298023224,10.300000190734863
AfDBerlin,06/2014,11,0.10000000149011612,5.400000095367432
AfDBerlin,05/2014,8,0.10000000149011612,2.5999999046325684
AfDBerlin,04/2014,8,0.10000000149011612,4.800000190734863
AfDBerlin,03/2014,10,0.20000000298023224,6.199999809265137
AfD_Bremen,04/2019,2,0.0,1.100000023841858
AfD_Bremen,03/2019,2,0.30000001192092896,1.100000023841858
AfD_Bremen,11/2018,1,0.0,0.0
AfD_Bremen,09/2018,1,-0.30000001192092896,0.30000001192092896
AfD_Bremen,08/2018,1,-0.10000000149011612,0.10000000149011612
AfD_Bremen,07/2018,1,-0.30000001192092896,0.30000001192092896
AfD_Bremen,06/2018,2,0.10000000149011612,0.6000000238418579
AfD_Bremen,05/2018,2,0.0,0.30000001192092896
AfD_Bremen,04/2018,2,0.10000000149011612,0.8999999761581421
AfD_Bremen,03/2018,6,0.0,1.2000000476837158
AfD_Bremen,02/2018,3,0.20000000298023224,1.899999976158142
AfD_Bremen,01/2018,1,0.10000000149011612,0.10000000149011612
AfD_Bremen,12/2017,1,-0.30000001192092896,0.30000001192092896
AfD_Bremen,10/2017,2,0.30000001192092896,0.699999988079071
AfD_Bremen,03/2017,1,-0.20000000298023224,0.20000000298023224
AfD_Bremen,10/2016,1,0.30000001192092896,0.30000001192092896
AfD_Bremen,04/2016,1,0.5,0.5
AfD_Bremen,02/2016,1,0.4000000059604645,0.4000000059604645
AfD_Bremen,01/2016,1,0.10000000149011612,0.10000000149011612
AfD_Bremen,12/2015,1,0.6000000238418579,0.6000000238418579
AfD_Bremen,11/2015,3,0.10000000149011612,1.5
AfD_Bremen,10/2015,3,0.30000001192092896,1.100000023841858
AfD_Bremen,09/2015,8,0.0,2.200000047683716
AfD_Bremen,02/2015,2,0.4000000059604645,0.800000011920929
AfD_Bremen,01/2015,2,0.10000000149011612,0.5
AfD_Bremen,12/2014,1,0.10000000149011612,0.10000000149011612
AfD_Hessen,12/2020,2,0.10000000149011612,1.5
AfD_Hessen,11/2020,1,0.0,0.0
AfD_Hessen,10/2020,3,0.0,0.5
AfD_Hessen,08/2020,1,-0.10000000149011612,1.0
AfD_Hessen,05/2020,1,0.4000000059604645,3.299999952316284
AfD_Hessen,04/2020,2,0.30000001192092896,3.299999952316284
AfD_Hessen,08/2019,1,0.10000000149011612,1.600000023841858
AfD_Hessen,06/2019,2,0.10000000149011612,0.800000011920929
AfD_Hessen,04/2019,1,0.5,1.0
AfD_Hessen,02/2019,1,0.30000001192092896,0.8999999761581421
AfD_Hessen,01/2019,1,0.0,0.0
AfD_Hessen,12/2018,6,0.20000000298023224,2.299999952316284
AfD_Hessen,11/2018,1,0.6000000238418579,1.2999999523162842
AfD_Hessen,10/2018,1,0.30000001192092896,0.30000001192092896
AfD_Hessen,09/2018,2,-0.4000000059604645,0.800000011920929
AfD_Hessen,04/2018,2,0.10000000149011612,0.6000000238418579
AfD_Hessen,01/2018,7,0.20000000298023224,3.4000000953674316
AfD_Hessen,12/2017,4,0.0,1.7000000476837158
AfD_Hessen,11/2017,3,0.10000000149011612,1.2999999523162842
AfD_Hessen,10/2017,3,0.10000000149011612,1.899999976158142
AfD_Hessen,08/2017,3,0.20000000298023224,1.7000000476837158
AfD_Hessen,07/2017,6,0.20000000298023224,4.5
AfD_Hessen,06/2017,1,-0.30000001192092896,0.30000001192092896
AfD_Hessen,05/2017,4,0.10000000149011612,1.399999976158142
AfD_Hessen,04/2017,3,0.20000000298023224,1.5
AfD_Hessen,03/2017,2,0.30000001192092896,1.600000023841858
AfD_Hessen,02/2017,9,0.20000000298023224,4.099999904632568
AfD_Hessen,01/2017,9,0.30000001192092896,6.5
AfD_Hessen,12/2016,2,0.10000000149011612,1.0
AfD_Hessen,11/2016,3,0.20000000298023224,1.0
AfD_Hessen,10/2016,9,0.30000001192092896,5.5
AfD_Hessen,09/2016,4,0.30000001192092896,5.199999809265137
AfD_Hessen,08/2016,10,0.10000000149011612,5.099999904632568
AfD_Hessen,07/2016,12,0.10000000149011612,7.0
AfD_Hessen,06/2016,6,0.20000000298023224,2.5999999046325684
AfD_Hessen,05/2016,6,0.20000000298023224,2.9000000953674316
AfD_Hessen,04/2016,5,0.0,1.5
AfD_Hessen,03/2016,7,0.10000000149011612,2.9000000953674316
AfD_Hessen,02/2016,14,0.0,4.0
AfD_Hessen,01/2016,15,0.10000000149011612,4.900000095367432
AfD_Hessen,12/2015,6,0.10000000149011612,1.2999999523162842
AfD_Hessen,11/2015,28,0.0,7.800000190734863
AfD_Hessen,10/2015,28,0.10000000149011612,5.0
AfD_Hessen,09/2015,40,0.0,8.899999618530273
AfD_Hessen,08/2015,27,0.10000000149011612,8.100000381469727
AfD_Hessen,07/2015,11,0.0,2.9000000953674316
AfD_Hessen,03/2015,2,0.30000001192092896,0.8999999761581421
AfD_Hessen,02/2015,2,0.20000000298023224,0.4000000059604645
AfD_Hessen,01/2015,5,0.0,0.800000011920929
AfD_Hessen,12/2014,3,0.0,0.8999999761581421
AfD_Hessen,11/2014,2,0.0,0.20000000298023224
AfD_Hessen,10/2014,3,0.0,0.20000000298023224
AfD_Hessen,09/2014,3,0.10000000149011612,0.699999988079071
AfD_Hessen,08/2014,6,0.0,1.2999999523162842
AfD_Hessen,07/2014,1,0.10000000149011612,0.10000000149011612
AfD_Hessen,06/2014,1,-0.30000001192092896,0.30000001192092896
AfD_Hessen,05/2014,1,0.0,0.0
AfD_Hessen,04/2014,1,0.0,0.0
AfD_Hessen,03/2014,1,0.20000000298023224,0.20000000298023224
AfD_Hessen,02/2014,10,0.10000000149011612,2.9000000953674316
AfD_Hessen,01/2014,5,0.0,0.8999999761581421
AfD_Hessen,12/2013,4,0.0,0.800000011920929
AfD_Hessen,11/2013,3,0.0,0.6000000238418579
AfD_Hessen,10/2013,6,0.20000000298023224,2.0
AfD_Hessen,09/2013,2,0.30000001192092896,1.100000023841858
AfD_Hessen,08/2013,2,0.10000000149011612,0.20000000298023224
AfD_Hessen,07/2013,2,0.30000001192092896,0.699999988079071
AfD_MV,01/2019,2,0.20000000298023224,1.399999976158142
AfD_MV,11/2018,1,-0.10000000149011612,0.10000000149011612
AfD_MV,08/2018,2,0.0,0.10000000149011612
AfD_MV,07/2018,9,0.10000000149011612,4.699999809265137
AfD_MV,06/2018,18,0.10000000149011612,6.599999904632568
AfD_MV,05/2018,7,0.20000000298023224,3.5999999046325684
AfD_MV,04/2018,7,0.20000000298023224,3.5999999046325684
AfD_MV,11/2017,1,0.30000001192092896,0.30000001192092896
AfD_MV,09/2017,3,0.20000000298023224,1.399999976158142
AfD_MV,08/2017,5,0.20000000298023224,3.5999999046325684
AfD_MV,07/2017,7,0.30000001192092896,5.400000095367432
AfD_MV,06/2017,6,0.30000001192092896,3.9000000953674316
AfD_MV,05/2017,5,0.20000000298023224,3.0999999046325684
AfD_MV,04/2017,2,0.30000001192092896,1.100000023841858
AfD_MV,03/2017,6,0.20000000298023224,4.400000095367432
AfD_MV,02/2017,1,0.0,0.699999988079071
AfD_MV,01/2017,7,0.20000000298023224,5.699999809265137
AfD_MV,12/2016,1,0.20000000298023224,0.5
AfD_MV,11/2016,2,0.10000000149011612,0.8999999761581421
AfD_MV,10/2016,3,0.10000000149011612,2.5
AfD_MV,09/2016,3,0.6000000238418579,3.9000000953674316
AfD_MV,08/2016,6,0.30000001192092896,5.400000095367432
AfD_MV,07/2016,2,0.30000001192092896,1.399999976158142
AfD_MV,06/2016,2,0.0,1.100000023841858
AfD_MV,05/2016,6,0.10000000149011612,3.5999999046325684
AfD_MV,04/2016,3,0.20000000298023224,2.0
AfD_MV,03/2016,5,0.20000000298023224,3.5
AfD_MV,02/2016,3,0.20000000298023224,1.7999999523162842
AfD_MV,01/2016,10,0.10000000149011612,5.199999809265137
AfD_MV,12/2015,2,0.0,0.5
AfD_MV,11/2015,9,0.0,4.199999809265137
AfD_MV,10/2015,10,0.20000000298023224,5.699999809265137
AfD_MV,09/2015,12,0.20000000298023224,7.900000095367432
AfD_MV,08/2015,6,0.10000000149011612,4.0
AfD_MV,07/2015,1,0.30000001192092896,0.6000000238418579
AfD_MV,06/2015,4,0.30000001192092896,3.0999999046325684
AfD_MV,05/2015,5,0.30000001192092896,2.700000047683716
AfD_MV,04/2015,3,0.10000000149011612,1.100000023841858
AfD_MV,03/2015,4,0.30000001192092896,3.5999999046325684
AfD_MV,02/2015,2,0.30000001192092896,1.7000000476837158
AfD_MV,01/2015,6,0.30000001192092896,6.199999809265137
AfD_MV,12/2014,1,0.20000000298023224,0.4000000059604645
AfD_MV,09/2014,1,0.20000000298023224,0.4000000059604645
AfD_MV,07/2014,2,-0.20000000298023224,1.2999999523162842
AfD_MV,02/2014,1,0.20000000298023224,0.4000000059604645
AfD_MV,01/2014,2,0.4000000059604645,2.0
AfD_MV,12/2013,7,0.20000000298023224,3.9000000953674316
AfD_MV,11/2013,2,0.0,0.8999999761581421
AfD_MV,10/2013,2,0.20000000298023224,0.800000011920929
AfD_MV,09/2013,1,0.30000001192092896,1.2999999523162842
AfD_MV,08/2013,2,0.10000000149011612,0.699999988079071
RLP_AfD,12/2020,1,0.0,0.699999988079071
RLP_AfD,10/2020,4,0.0,1.7000000476837158
RLP_AfD,09/2020,1,0.30000001192092896,1.600000023841858
RLP_AfD,08/2020,1,0.0,0.0
RLP_AfD,06/2020,2,0.0,0.6000000238418579
RLP_AfD,05/2020,1,0.0,0.8999999761581421
RLP_AfD,04/2020,1,0.10000000149011612,0.4000000059604645
RLP_AfD,03/2020,3,0.10000000149011612,1.7000000476837158
RLP_AfD,02/2020,1,0.30000001192092896,0.6000000238418579
RLP_AfD,01/2020,2,0.10000000149011612,0.8999999761581421
RLP_AfD,12/2019,3,0.30000001192092896,3.700000047683716
RLP_AfD,11/2019,1,0.0,0.6000000238418579
RLP_AfD,10/2019,10,0.20000000298023224,10.600000381469727
RLP_AfD,09/2019,5,0.10000000149011612,6.0
RLP_AfD,08/2019,10,0.20000000298023224,8.800000190734863
RLP_AfD,06/2019,3,0.20000000298023224,2.0999999046325684
RLP_AfD,05/2019,2,0.20000000298023224,1.399999976158142
RLP_AfD,04/2019,8,0.10000000149011612,4.099999904632568
RLP_AfD,03/2019,2,0.10000000149011612,0.800000011920929
RLP_AfD,01/2019,7,0.0,3.5
RLP_AfD,12/2018,10,0.30000001192092896,9.300000190734863
RLP_AfD,11/2018,11,0.10000000149011612,5.400000095367432
RLP_AfD,10/2018,3,0.20000000298023224,2.4000000953674316
RLP_AfD,09/2018,16,0.10000000149011612,15.199999809265137
RLP_AfD,08/2018,23,0.10000000149011612,12.600000381469727
RLP_AfD,07/2018,13,0.10000000149011612,11.399999618530273
RLP_AfD,06/2018,17,0.0,8.600000381469727
RLP_AfD,05/2018,32,0.20000000298023224,22.200000762939453
RLP_AfD,04/2018,6,0.30000001192092896,4.699999809265137
RLP_AfD,03/2018,5,0.0,2.0999999046325684
RLP_AfD,02/2018,1,0.10000000149011612,0.10000000149011612
RLP_AfD,01/2018,6,0.20000000298023224,5.300000190734863
RLP_AfD,12/2017,1,0.20000000298023224,0.5
RLP_AfD,11/2017,4,0.30000001192092896,4.300000190734863
RLP_AfD,09/2017,1,0.5,0.5
RLP_AfD,08/2017,8,0.30000001192092896,4.0
RLP_AfD,07/2017,3,0.10000000149011612,1.399999976158142
RLP_AfD,06/2017,1,0.10000000149011612,0.5
RLP_AfD,05/2017,2,0.20000000298023224,1.100000023841858
RLP_AfD,03/2017,5,0.20000000298023224,3.5999999046325684
RLP_AfD,02/2017,5,0.10000000149011612,3.5
RLP_AfD,01/2017,3,0.20000000298023224,2.0
RLP_AfD,12/2016,13,0.20000000298023224,9.5
RLP_AfD,11/2016,4,0.30000001192092896,3.5
RLP_AfD,10/2016,7,0.20000000298023224,6.099999904632568
RLP_AfD,09/2016,9,0.10000000149011612,3.0999999046325684
RLP_AfD,08/2016,13,0.20000000298023224,7.0
RLP_AfD,07/2016,5,0.10000000149011612,3.700000047683716
RLP_AfD,06/2016,9,0.0,4.099999904632568
RLP_AfD,05/2016,10,0.20000000298023224,6.800000190734863
RLP_AfD,04/2016,14,0.10000000149011612,8.600000381469727
RLP_AfD,03/2016,6,0.10000000149011612,3.0
RLP_AfD,02/2016,12,0.10000000149011612,6.5
RLP_AfD,01/2016,13,0.10000000149011612,6.099999904632568
RLP_AfD,12/2015,14,0.20000000298023224,8.600000381469727
RLP_AfD,11/2015,15,0.10000000149011612,8.699999809265137
RLP_AfD,10/2015,23,0.20000000298023224,12.800000190734863
RLP_AfD,09/2015,20,0.10000000149011612,11.899999618530273
AfDSaar,09/2020,1,0.30000001192092896,0.6000000238418579
AfDSaar,08/2020,2,0.0,0.20000000298023224
AfD_LSA,12/2020,1,-0.20000000298023224,0.20000000298023224
AfD_LSA,11/2020,2,0.10000000149011612,0.4000000059604645
AfD_LSA,10/2020,5,0.0,1.2000000476837158
AfD_LSA,09/2020,1,-0.10000000149011612,0.10000000149011612
AfD_LSA,08/2020,1,0.0,0.0
AfD_LSA,07/2020,2,0.0,0.4000000059604645
AfD_LSA,05/2020,2,0.20000000298023224,1.0
AfD_LSA,04/2020,7,0.10000000149011612,2.5999999046325684
AfD_LSA,03/2020,14,0.0,6.800000190734863
AfD_LSA,02/2020,3,0.0,1.0
AfD_LSA,01/2020,4,0.0,1.100000023841858
AfD_LSA,12/2019,5,0.0,1.5
AfD_LSA,11/2019,7,0.10000000149011612,1.899999976158142
AfD_LSA,10/2019,4,0.0,0.30000001192092896
AfD_LSA,09/2019,6,0.0,1.399999976158142
AfD_LSA,08/2019,10,0.0,2.9000000953674316
AfD_LSA,07/2019,7,0.0,1.899999976158142
AfD_LSA,06/2019,3,0.10000000149011612,2.0999999046325684
AfD_LSA,05/2019,3,0.20000000298023224,1.2000000476837158
AfD_LSA,04/2019,4,0.0,0.5
AfD_LSA,03/2019,7,0.0,1.7999999523162842
AfD_LSA,02/2019,2,0.20000000298023224,1.5
AfD_LSA,01/2019,8,0.0,2.799999952316284
AfD_LSA,12/2018,10,0.10000000149011612,5.400000095367432
AfD_LSA,11/2018,14,0.0,5.199999809265137
AfD_LSA,09/2018,1,0.10000000149011612,0.8999999761581421
AfD_LSA,08/2018,4,0.10000000149011612,1.399999976158142
AfD_LSA,07/2018,9,0.0,1.899999976158142
AfD_LSA,06/2018,5,0.0,1.399999976158142
AfD_LSA,05/2018,10,0.0,4.300000190734863
AfD_LSA,04/2018,14,0.10000000149011612,5.800000190734863
AfD_LSA,03/2018,11,0.0,4.199999809265137
AfD_LSA,02/2018,10,0.0,3.700000047683716
AfD_LSA,01/2018,5,0.10000000149011612,2.5
AfD_LSA,12/2017,2,-0.10000000149011612,0.6000000238418579
AfD_LSA,11/2017,4,0.0,0.699999988079071
AfD_LSA,10/2017,3,0.0,0.6000000238418579
AfD_LSA,09/2017,6,0.0,1.600000023841858
AfD_LSA,08/2017,2,0.20000000298023224,0.5
AfD_LSA,07/2017,3,0.0,0.800000011920929
AfD_LSA,06/2017,1,0.0,0.0
AfD_LSA,03/2017,1,0.0,0.5
AfD_LSA,01/2017,1,0.10000000149011612,0.10000000149011612
AfD_LSA,03/2016,1,0.30000001192092896,1.899999976158142
AfD_LV_SH,03/2020,1,-0.10000000149011612,0.800000011920929
AfD_LV_SH,11/2019,2,0.20000000298023224,1.100000023841858
AfD_LV_SH,10/2019,2,0.0,1.7000000476837158
AfD_LV_SH,09/2019,2,0.0,0.800000011920929
AfD_LV_SH,08/2019,2,0.20000000298023224,2.200000047683716
AfD_LV_SH,07/2019,2,0.0,1.399999976158142
AfD_LV_SH,06/2019,1,0.0,0.6000000238418579
AfD_LV_SH,05/2019,1,0.0,0.0
AfD_LV_SH,04/2019,3,0.10000000149011612,1.899999976158142
AfD_LV_SH,03/2019,9,0.10000000149011612,5.5
AfD_LV_SH,02/2019,4,0.10000000149011612,3.299999952316284
AfD_LV_SH,01/2019,9,0.10000000149011612,6.099999904632568
AfD_LV_SH,12/2018,6,0.10000000149011612,4.0
AfD_LV_SH,11/2018,9,0.20000000298023224,7.800000190734863
AfD_LV_SH,10/2018,4,0.10000000149011612,4.699999809265137
AfD_LV_SH,09/2018,6,0.20000000298023224,6.099999904632568
AfD_LV_SH,08/2018,8,0.10000000149011612,5.5
AfD_LV_SH,07/2018,11,0.10000000149011612,9.0
AfD_LV_SH,06/2018,10,0.0,5.5
AfD_LV_SH,05/2018,5,0.10000000149011612,3.200000047683716
AfD_LV_SH,04/2018,13,0.10000000149011612,8.5
AfD_LV_SH,03/2018,9,0.10000000149011612,7.599999904632568
AfD_LV_SH,02/2018,15,0.10000000149011612,8.600000381469727
AfD_LV_SH,01/2018,17,0.10000000149011612,16.299999237060547
AfD_LV_SH,12/2017,13,0.10000000149011612,10.399999618530273
AfD_LV_SH,11/2017,14,0.20000000298023224,9.899999618530273
AfD_LV_SH,10/2017,29,0.10000000149011612,15.800000190734863
AfD_LV_SH,09/2017,17,0.10000000149011612,8.300000190734863
AfD_LV_SH,08/2017,1,0.0,0.0
AfD_LV_SH,06/2017,1,0.10000000149011612,0.10000000149011612
AfD_LV_SH,05/2017,7,0.10000000149011612,2.5
AfD_LV_SH,04/2017,5,0.10000000149011612,1.5
AfD_LV_SH,03/2017,3,0.10000000149011612,1.0
AfD_LV_SH,02/2017,1,0.0,0.10000000149011612
AfD_LV_SH,01/2017,1,0.10000000149011612,0.20000000298023224
AfD_LV_SH,12/2016,1,0.10000000149011612,0.10000000149011612
AfD_LV_SH,11/2016,5,0.30000001192092896,2.0
AfD_LV_SH,10/2016,3,0.20000000298023224,1.100000023841858
AfD_LV_SH,09/2016,1,0.10000000149011612,0.10000000149011612
AfD_LV_SH,08/2016,2,0.20000000298023224,0.4000000059604645
AfD_LV_SH,06/2016,1,-0.30000001192092896,0.30000001192092896
